"","sale_year","sale_month","ZCTA","year_month","variable","value"
"5390",2021,"November","68122",2021-11-01,"Mean monthly sale price",249.2957
"5391",2021,"November","68122",2021-11-01,"Sum of all sales",8226.759
"5392",2021,"November","68122",2021-11-01,"Total number of sales",33
"5393",2021,"November","68124",2021-11-01,"Median monthly sale price",310
"5394",2021,"November","68124",2021-11-01,"Mean monthly sale price",393.4859
"5395",2021,"November","68124",2021-11-01,"Sum of all sales",11411.09
"5396",2021,"November","68124",2021-11-01,"Total number of sales",29
"5397",2021,"November","68127",2021-11-01,"Median monthly sale price",240
"5398",2021,"November","68127",2021-11-01,"Mean monthly sale price",259.1935
"5399",2021,"November","68127",2021-11-01,"Sum of all sales",5961.45
"5400",2021,"November","68127",2021-11-01,"Total number of sales",23
"5401",2021,"November","68130",2021-11-01,"Median monthly sale price",351
"5402",2021,"November","68130",2021-11-01,"Mean monthly sale price",458.6719
"5403",2021,"November","68130",2021-11-01,"Sum of all sales",14677.5
"5404",2021,"November","68130",2021-11-01,"Total number of sales",32
"5405",2021,"November","68131",2021-11-01,"Median monthly sale price",154.5
"5406",2021,"November","68131",2021-11-01,"Mean monthly sale price",165.29
"5407",2021,"November","68131",2021-11-01,"Sum of all sales",1652.9
"5408",2021,"November","68131",2021-11-01,"Total number of sales",10
"5409",2021,"November","68132",2021-11-01,"Median monthly sale price",280
"5410",2021,"November","68132",2021-11-01,"Mean monthly sale price",352.029
"5411",2021,"November","68132",2021-11-01,"Sum of all sales",10912.9
"5412",2021,"November","68132",2021-11-01,"Total number of sales",31
"5413",2021,"November","68134",2021-11-01,"Median monthly sale price",200
"5414",2021,"November","68134",2021-11-01,"Mean monthly sale price",203.6642
"5415",2021,"November","68134",2021-11-01,"Sum of all sales",7535.577
"5416",2021,"November","68134",2021-11-01,"Total number of sales",37
"5417",2021,"November","68135",2021-11-01,"Median monthly sale price",322.5
"5418",2021,"November","68135",2021-11-01,"Mean monthly sale price",324.025
"5419",2021,"November","68135",2021-11-01,"Sum of all sales",18145.4
"5420",2021,"November","68135",2021-11-01,"Total number of sales",56
"5421",2021,"November","68137",2021-11-01,"Median monthly sale price",240
"5422",2021,"November","68137",2021-11-01,"Mean monthly sale price",243.9417
"5423",2021,"November","68137",2021-11-01,"Sum of all sales",8781.9
"5424",2021,"November","68137",2021-11-01,"Total number of sales",36
"5425",2021,"November","68142",2021-11-01,"Median monthly sale price",315.5
"5426",2021,"November","68142",2021-11-01,"Mean monthly sale price",353.6169
"5427",2021,"November","68142",2021-11-01,"Sum of all sales",3536.169
"5428",2021,"November","68142",2021-11-01,"Total number of sales",10
"5429",2021,"November","68144",2021-11-01,"Median monthly sale price",257.5
"5430",2021,"November","68144",2021-11-01,"Mean monthly sale price",272.4837
"5431",2021,"November","68144",2021-11-01,"Sum of all sales",7084.575
"5432",2021,"November","68144",2021-11-01,"Total number of sales",26
"5433",2021,"November","68152",2021-11-01,"Median monthly sale price",301.5
"5434",2021,"November","68152",2021-11-01,"Mean monthly sale price",298.3222
"5435",2021,"November","68152",2021-11-01,"Sum of all sales",5369.8
"5436",2021,"November","68152",2021-11-01,"Total number of sales",18
"5437",2021,"November","68154",2021-11-01,"Median monthly sale price",310
"5438",2021,"November","68154",2021-11-01,"Mean monthly sale price",364.3633
"5439",2021,"November","68154",2021-11-01,"Sum of all sales",10930.9
"5440",2021,"November","68154",2021-11-01,"Total number of sales",30
"5441",2021,"November","68164",2021-11-01,"Median monthly sale price",235
"5442",2021,"November","68164",2021-11-01,"Mean monthly sale price",271.1705
"5443",2021,"November","68164",2021-11-01,"Sum of all sales",11931.5
"5444",2021,"November","68164",2021-11-01,"Total number of sales",44
"5445",2021,"December","68007",2021-12-01,"Median monthly sale price",349.854
"5446",2021,"December","68007",2021-12-01,"Mean monthly sale price",340.6449
"5447",2021,"December","68007",2021-12-01,"Sum of all sales",23845.14
"5448",2021,"December","68007",2021-12-01,"Total number of sales",70
"5449",2021,"December","68022",2021-12-01,"Median monthly sale price",324
"5450",2021,"December","68022",2021-12-01,"Mean monthly sale price",334.1506
"5451",2021,"December","68022",2021-12-01,"Sum of all sales",47783.54
"5452",2021,"December","68022",2021-12-01,"Total number of sales",143
"5453",2021,"December","68102",2021-12-01,"Median monthly sale price",162.5
"5454",2021,"December","68102",2021-12-01,"Mean monthly sale price",162.5
"5455",2021,"December","68102",2021-12-01,"Sum of all sales",162.5
"5456",2021,"December","68102",2021-12-01,"Total number of sales",1
"5457",2021,"December","68104",2021-12-01,"Median monthly sale price",188.5
"5458",2021,"December","68104",2021-12-01,"Mean monthly sale price",198.2748
"5459",2021,"December","68104",2021-12-01,"Sum of all sales",10706.84
"5460",2021,"December","68104",2021-12-01,"Total number of sales",54
"5461",2021,"December","68105",2021-12-01,"Median monthly sale price",182.75
"5462",2021,"December","68105",2021-12-01,"Mean monthly sale price",202.5981
"5463",2021,"December","68105",2021-12-01,"Sum of all sales",5267.55
"5464",2021,"December","68105",2021-12-01,"Total number of sales",26
"5465",2021,"December","68106",2021-12-01,"Median monthly sale price",220
"5466",2021,"December","68106",2021-12-01,"Mean monthly sale price",243.9062
"5467",2021,"December","68106",2021-12-01,"Sum of all sales",3902.5
"5468",2021,"December","68106",2021-12-01,"Total number of sales",16
"5469",2021,"December","68107",2021-12-01,"Median monthly sale price",145.75
"5470",2021,"December","68107",2021-12-01,"Mean monthly sale price",161.2917
"5471",2021,"December","68107",2021-12-01,"Sum of all sales",1935.5
"5472",2021,"December","68107",2021-12-01,"Total number of sales",12
"5473",2021,"December","68108",2021-12-01,"Median monthly sale price",155
"5474",2021,"December","68108",2021-12-01,"Mean monthly sale price",192.3429
"5475",2021,"December","68108",2021-12-01,"Sum of all sales",1346.4
"5476",2021,"December","68108",2021-12-01,"Total number of sales",7
"5477",2021,"December","68110",2021-12-01,"Median monthly sale price",90.5
"5478",2021,"December","68110",2021-12-01,"Mean monthly sale price",94.55
"5479",2021,"December","68110",2021-12-01,"Sum of all sales",945.5
"5480",2021,"December","68110",2021-12-01,"Total number of sales",10
"5481",2021,"December","68111",2021-12-01,"Median monthly sale price",140
"5482",2021,"December","68111",2021-12-01,"Mean monthly sale price",133.8228
"5483",2021,"December","68111",2021-12-01,"Sum of all sales",3077.925
"5484",2021,"December","68111",2021-12-01,"Total number of sales",23
"5485",2021,"December","68112",2021-12-01,"Median monthly sale price",157.5
"5486",2021,"December","68112",2021-12-01,"Mean monthly sale price",169.6583
"5487",2021,"December","68112",2021-12-01,"Sum of all sales",2035.9
"5488",2021,"December","68112",2021-12-01,"Total number of sales",12
"5489",2021,"December","68114",2021-12-01,"Median monthly sale price",220
"5490",2021,"December","68114",2021-12-01,"Mean monthly sale price",279.5652
"5491",2021,"December","68114",2021-12-01,"Sum of all sales",6430
"5492",2021,"December","68114",2021-12-01,"Total number of sales",23
"5493",2021,"December","68116",2021-12-01,"Median monthly sale price",305
"5494",2021,"December","68116",2021-12-01,"Mean monthly sale price",303.4841
"5495",2021,"December","68116",2021-12-01,"Sum of all sales",18512.53
"5496",2021,"December","68116",2021-12-01,"Total number of sales",61
"5497",2021,"December","68117",2021-12-01,"Median monthly sale price",185
"5498",2021,"December","68117",2021-12-01,"Mean monthly sale price",187.9929
"5499",2021,"December","68117",2021-12-01,"Sum of all sales",2631.9
"5500",2021,"December","68117",2021-12-01,"Total number of sales",14
"5501",2021,"December","68118",2021-12-01,"Median monthly sale price",300
"5502",2021,"December","68118",2021-12-01,"Mean monthly sale price",300.9593
"5503",2021,"December","68118",2021-12-01,"Sum of all sales",5116.308
"5504",2021,"December","68118",2021-12-01,"Total number of sales",17
"5505",2021,"December","68122",2021-12-01,"Median monthly sale price",235
"5506",2021,"December","68122",2021-12-01,"Mean monthly sale price",258.7488
"5507",2021,"December","68122",2021-12-01,"Sum of all sales",7503.715
"5508",2021,"December","68122",2021-12-01,"Total number of sales",29
"5509",2021,"December","68124",2021-12-01,"Median monthly sale price",247
"5510",2021,"December","68124",2021-12-01,"Mean monthly sale price",315.2192
"5511",2021,"December","68124",2021-12-01,"Sum of all sales",8195.7
"5512",2021,"December","68124",2021-12-01,"Total number of sales",26
"5513",2021,"December","68127",2021-12-01,"Median monthly sale price",225
"5514",2021,"December","68127",2021-12-01,"Mean monthly sale price",243.6923
"5515",2021,"December","68127",2021-12-01,"Sum of all sales",3168
"5516",2021,"December","68127",2021-12-01,"Total number of sales",13
"5517",2021,"December","68130",2021-12-01,"Median monthly sale price",336.0005
"5518",2021,"December","68130",2021-12-01,"Mean monthly sale price",370.8475
"5519",2021,"December","68130",2021-12-01,"Sum of all sales",8900.339
"5520",2021,"December","68130",2021-12-01,"Total number of sales",24
"5521",2021,"December","68131",2021-12-01,"Median monthly sale price",192.5
"5522",2021,"December","68131",2021-12-01,"Mean monthly sale price",256.42
"5523",2021,"December","68131",2021-12-01,"Sum of all sales",2564.2
"5524",2021,"December","68131",2021-12-01,"Total number of sales",10
"5525",2021,"December","68132",2021-12-01,"Median monthly sale price",375
"5526",2021,"December","68132",2021-12-01,"Mean monthly sale price",381.5369
"5527",2021,"December","68132",2021-12-01,"Sum of all sales",8775.348
"5528",2021,"December","68132",2021-12-01,"Total number of sales",23
"5529",2021,"December","68134",2021-12-01,"Median monthly sale price",213
"5530",2021,"December","68134",2021-12-01,"Mean monthly sale price",219.1757
"5531",2021,"December","68134",2021-12-01,"Sum of all sales",8109.5
"5532",2021,"December","68134",2021-12-01,"Total number of sales",37
"5533",2021,"December","68135",2021-12-01,"Median monthly sale price",351.7
"5534",2021,"December","68135",2021-12-01,"Mean monthly sale price",348.9894
"5535",2021,"December","68135",2021-12-01,"Sum of all sales",19543.4
"5536",2021,"December","68135",2021-12-01,"Total number of sales",56
"5537",2021,"December","68137",2021-12-01,"Median monthly sale price",250
"5538",2021,"December","68137",2021-12-01,"Mean monthly sale price",251.9222
"5539",2021,"December","68137",2021-12-01,"Sum of all sales",6801.899
"5540",2021,"December","68137",2021-12-01,"Total number of sales",27
"5541",2021,"December","68142",2021-12-01,"Median monthly sale price",278
"5542",2021,"December","68142",2021-12-01,"Mean monthly sale price",331.6944
"5543",2021,"December","68142",2021-12-01,"Sum of all sales",5970.5
"5544",2021,"December","68142",2021-12-01,"Total number of sales",18
"5545",2021,"December","68144",2021-12-01,"Median monthly sale price",255.75
"5546",2021,"December","68144",2021-12-01,"Mean monthly sale price",295.3472
"5547",2021,"December","68144",2021-12-01,"Sum of all sales",10632.5
"5548",2021,"December","68144",2021-12-01,"Total number of sales",36
"5549",2021,"December","68152",2021-12-01,"Median monthly sale price",236.5
"5550",2021,"December","68152",2021-12-01,"Mean monthly sale price",267.55
"5551",2021,"December","68152",2021-12-01,"Sum of all sales",2675.5
"5552",2021,"December","68152",2021-12-01,"Total number of sales",10
"5553",2021,"December","68154",2021-12-01,"Median monthly sale price",285
"5554",2021,"December","68154",2021-12-01,"Mean monthly sale price",495.8658
"5555",2021,"December","68154",2021-12-01,"Sum of all sales",14875.98
"5556",2021,"December","68154",2021-12-01,"Total number of sales",30
"5557",2021,"December","68164",2021-12-01,"Median monthly sale price",238
"5558",2021,"December","68164",2021-12-01,"Mean monthly sale price",268.12
"5559",2021,"December","68164",2021-12-01,"Sum of all sales",13406
"5560",2021,"December","68164",2021-12-01,"Total number of sales",50
"5561",2022,"January","68007",2022-01-01,"Median monthly sale price",312.417
"5562",2022,"January","68007",2022-01-01,"Mean monthly sale price",314.9259
"5563",2022,"January","68007",2022-01-01,"Sum of all sales",18895.55
"5564",2022,"January","68007",2022-01-01,"Total number of sales",60
"5565",2022,"January","68022",2022-01-01,"Median monthly sale price",341.588
"5566",2022,"January","68022",2022-01-01,"Mean monthly sale price",325.9916
"5567",2022,"January","68022",2022-01-01,"Sum of all sales",37489.04
"5568",2022,"January","68022",2022-01-01,"Total number of sales",115
"5569",2022,"January","68102",2022-01-01,"Median monthly sale price",528
"5570",2022,"January","68102",2022-01-01,"Mean monthly sale price",414.3333
"5571",2022,"January","68102",2022-01-01,"Sum of all sales",1243
"5572",2022,"January","68102",2022-01-01,"Total number of sales",3
"5573",2022,"January","68104",2022-01-01,"Median monthly sale price",169.2
"5574",2022,"January","68104",2022-01-01,"Mean monthly sale price",182.6132
"5575",2022,"January","68104",2022-01-01,"Sum of all sales",6574.074
"5576",2022,"January","68104",2022-01-01,"Total number of sales",36
"5577",2022,"January","68105",2022-01-01,"Median monthly sale price",168.5
"5578",2022,"January","68105",2022-01-01,"Mean monthly sale price",159.0417
"5579",2022,"January","68105",2022-01-01,"Sum of all sales",1908.5
"5580",2022,"January","68105",2022-01-01,"Total number of sales",12
"5581",2022,"January","68106",2022-01-01,"Median monthly sale price",216.2
"5582",2022,"January","68106",2022-01-01,"Mean monthly sale price",238.989
"5583",2022,"January","68106",2022-01-01,"Sum of all sales",3823.824
"5584",2022,"January","68106",2022-01-01,"Total number of sales",16
"5585",2022,"January","68107",2022-01-01,"Median monthly sale price",163.35
